"id";"value";"revised_at";"product_sku_id";"product_id";"price_type_id"
30990;20848;"2021-06-27 12";664;715;2
55928;379000;"2021-02-05 19";2780;2886;1
55929;1159990;"2021-02-05 19";6606;6974;1
30993;33900;"2021-06-27 12";668;719;1
58368;475990;"2021-06-27 12";709;763;2
55932;96990;"2021-02-05 19";4777;4890;2
55933;142990;"2021-02-05 19";4893;5002;2
55934;459990;"2021-02-05 19";6215;6516;2
55935;639990;"2021-02-05 19";6216;6517;2
55936;799990;"2021-02-05 19";4781;4894;2
55937;1599990;"2021-02-05 19";4783;4896;2
55438;559900;"2021-06-27 18";6349;6674;1
55940;279990;"2021-02-05 19";4884;4994;2
55941;499990;"2021-02-05 19";4896;5005;2
26926;104900;"2021-02-10 04";5472;5609;1
56336;779089;"2021-05-30 19";2765;5590;1
55910;799900;"2021-06-27 19";3430;3531;1
50809;4990;"2021-06-22 20";1688;1816;1
55945;439990;"2021-02-05 20";5556;5716;1
55911;799900;"2021-06-27 19";3431;3532;1
55912;289900;"2021-06-27 19";6167;6443;1
55913;849900;"2021-06-27 19";3437;3538;1
55959;12900;"2021-02-09 21";6570;6935;1
55914;419900;"2021-06-27 19";6170;6446;1
55960;12280;"2021-02-05 20";6570;6935;2
55915;929900;"2021-06-27 19";3445;3546;1
55950;339990;"2021-02-05 20";6616;6986;1
55951;59990;"2021-02-05 20";6617;6987;1
55952;19990;"2021-02-05 20";6618;6988;1
55953;14990;"2021-02-05 20";6619;6989;1
55954;14990;"2021-02-05 20";6620;6990;1
55955;14990;"2021-02-05 20";6621;6991;1
55956;14990;"2021-02-05 20";6622;6992;1
55957;14990;"2021-02-05 20";6623;6993;1
55958;14990;"2021-02-05 20";6624;6994;1
9785;749900;"2021-06-27 19";4193;4296;1
55776;599900;"2021-05-30 22";6600;6967;1
55947;789990;"2021-02-08 11";6072;6336;1
55930;899990;"2021-02-10 08";6283;6588;1
55909;449900;"2021-02-10 06";3441;3542;1
55900;1598990;"2021-02-10 06";3868;3963;1
55946;14990;"2021-02-10 08";6605;6973;1
55944;191990;"2021-02-10 08";4060;4161;2
55948;629990;"2021-02-10 08";6073;6337;1
55949;429990;"2021-02-10 08";6074;6338;1
50319;684990;"2021-02-10 09";1963;2093;1
55942;21110;"2021-02-10 10";6109;6978;2
38002;1842253;"2021-02-08 13";226;239;2
38041;150321;"2021-02-08 13";154;159;2
56029;2042604;"2021-02-09 19";5051;5159;1
55962;12280;"2021-02-05 20";6571;6936;2
56018;522490;"2021-02-08 16";5028;5137;1
55964;13232;"2021-02-05 20";6572;6937;2
55966;13232;"2021-02-05 20";6573;6938;2
56023;329990;"2021-02-08 10";4868;4978;2
55968;14184;"2021-02-05 20";6574;6939;2
56024;459990;"2021-02-08 10";5214;5320;2
55970;14184;"2021-02-05 20";6575;6940;2
56022;309990;"2021-05-30 19";4895;5004;2
55972;14184;"2021-02-05 20";6576;6941;2
56026;789990;"2021-02-08 10";6021;6284;2
55974;16088;"2021-02-05 20";6577;6942;2
56027;1199990;"2021-02-08 10";4875;4985;2
55976;16088;"2021-02-05 20";6578;6943;2
56028;1579990;"2021-02-08 10";5419;5534;2
55978;18944;"2021-02-05 20";6579;6944;2
56000;579990;"2021-06-16 07";6615;5233;1
62237;4390;"2021-06-04 05";5481;5620;1
176;4095;"2020-08-15 22";118;120;1
55984;1979991;"2021-02-05 20";5020;5128;1
56019;1079990;"2021-02-08 16";5029;5138;1
59211;899989;"2021-05-31 09";4996;5104;1
56020;1349990;"2021-02-08 16";5031;5140;1
55988;119900;"2021-06-04 08";4710;4143;1
55989;29990;"2021-02-05 20";6625;6995;1
56025;499990;"2021-06-02 23";6569;6934;2
58369;3299990;"2021-06-27 12";712;766;1
56001;899990;"2021-02-05 20";6095;5591;1
56002;999990;"2021-02-05 20";2762;5592;1
56003;827990;"2021-02-05 20";2763;5588;1
56004;734990;"2021-02-05 20";2765;5590;1
56005;367990;"2021-02-05 20";2768;2537;1
56006;1364990;"2021-02-05 20";2771;5593;1
56007;827990;"2021-02-05 20";2774;5589;1
56008;1113000;"2021-02-05 20";4086;4188;1
56009;1199989;"2021-02-05 20";4086;4188;1
56010;466389;"2021-02-05 21";3926;4021;1
56011;499990;"2021-02-05 21";3926;4021;1
56012;890389;"2021-02-05 21";3927;4022;1
56013;929990;"2021-02-05 21";3927;4022;1
56014;1801989;"2021-02-05 21";5674;5844;1
56015;2019990;"2021-02-05 21";5674;5844;1
56016;1642989;"2021-02-05 21";3932;4027;1
56017;1839990;"2021-02-05 21";3932;4027;1
55981;36990;"2021-06-27 17";4797;4910;2
50810;5990;"2021-06-22 21";1692;1820;1
52474;11489;"2021-06-27 18";6433;6785;1
55440;599900;"2021-06-27 18";3308;3409;1
55549;72690;"2021-06-27 18";6587;6952;2
56030;712490;"2021-02-09 21";5478;5616;1
56031;1804990;"2021-02-09 21";4986;5094;1
56033;3799990;"2021-02-09 21";4994;5102;1
56034;1424990;"2021-02-09 21";4999;5107;1
56035;584991;"2021-02-09 21";5001;5109;1
56036;5509990;"2021-02-09 21";5003;5111;1
8686;159990;"2021-06-27 19";2808;2914;1
55994;148990;"2021-02-09 21";6488;4938;2
55995;179990;"2021-02-09 21";6489;6842;2
55996;226990;"2021-02-09 21";4828;4940;2
55998;269990;"2021-02-09 21";5223;5329;2
55965;13900;"2021-02-09 21";6573;6938;1
55967;14900;"2021-02-09 21";6574;6939;1
55969;14900;"2021-02-09 21";6575;6940;1
55971;14900;"2021-02-09 21";6576;6941;1
55973;16900;"2021-02-09 21";6577;6942;1
55977;19900;"2021-02-09 21";6579;6944;1
55088;1149900;"2021-06-27 19";4165;4268;1
24875;249900;"2021-05-30 21";3297;3398;1
55983;119990;"2021-02-08 08";4801;4914;2
56021;1709990;"2021-02-08 11";5033;5142;1
55277;282259;"2021-02-10 09";1974;2104;2
55980;29990;"2021-02-08 12";4796;4909;2
55982;42990;"2021-02-08 12";4798;4911;2
55985;59990;"2021-02-09 18";5260;5375;1
55993;142490;"2021-02-08 13";4825;4937;2
55997;252190;"2021-02-08 13";4830;4942;2
177;3900;"2020-08-15 22";119;121;2
50836;8990;"2021-06-24 09";1707;1835;1
59212;419989;"2021-05-31 09";4984;5092;1
62238;5490;"2021-06-04 05";5482;5621;1
56338;1446889;"2021-05-30 19";2771;5593;1
56055;163900;"2021-02-08 08";6626;6996;1
56037;279990;"2021-02-08 11";4884;4994;2
56038;499990;"2021-02-08 11";4896;5005;2
37885;214900;"2021-06-27 11";4559;4680;1
56143;90066;"2021-02-08 11";1923;7004;1
58373;399990;"2021-06-27 12";707;761;1
58233;443290;"2021-05-30 09";6008;6909;1
38697;95190;"2021-02-08 11";4389;4492;2
52295;139900;"2021-05-30 21";1200;1272;1
37413;629900;"2021-06-27 17";4398;4501;1
55841;899990;"2021-05-30 22";3807;3903;1
41520;87900;"2021-06-18 12";6078;6341;1
37414;599664;"2021-06-27 17";4398;4501;2
30273;328344;"2021-06-27 17";648;691;2
30645;452200;"2021-06-27 17";4307;4411;2
57249;1490000;"2021-06-27 17";1995;2126;1
10798;130000;"2021-06-27 17";1235;1310;1
11967;9000;"2021-06-27 18";4691;4809;1
2216;64990;"2021-06-27 18";699;750;1
55448;1199900;"2021-06-27 18";3317;3418;1
11888;899900;"2021-06-27 18";4664;4783;1
55550;94990;"2021-06-27 18";4853;4963;2
9740;38900;"2021-06-27 19";3958;4053;1
8692;699900;"2021-06-27 19";2814;2922;1
37946;29900;"2021-02-09 20";4239;4342;1
9786;1299990;"2021-06-27 19";4194;4297;1
53925;344295;"2021-02-09 21";6520;6879;1
55096;1649990;"2021-06-27 19";4186;4289;1
56039;96990;"2021-02-09 21";4777;4890;2
56040;142990;"2021-02-09 21";4893;5002;2
56042;639990;"2021-02-09 21";6216;6517;2
41659;1749900;"2021-02-08 11";6098;6368;1
56043;799990;"2021-02-09 21";4781;4894;2
56044;1599990;"2021-02-09 21";4783;4896;2
30650;104900;"2021-02-09 21";5797;5999;1
8848;27000;"2021-02-10 06";1450;1579;1
55961;12900;"2021-02-09 21";6571;6936;1
56046;12280;"2021-02-09 21";6571;6936;2
56047;13232;"2021-02-09 21";6572;6937;2
56048;13232;"2021-02-09 21";6573;6938;2
56049;14184;"2021-02-09 21";6574;6939;2
56050;14184;"2021-02-09 21";6575;6940;2
56051;14184;"2021-02-09 21";6576;6941;2
56053;16088;"2021-02-09 21";6578;6943;2
56054;18944;"2021-02-09 21";6579;6944;2
13377;179000;"2021-02-10 04";4933;5041;1
13393;1008900;"2021-02-10 04";4948;5056;1
13402;969900;"2021-02-10 04";4957;5065;1
13414;969900;"2021-02-10 04";4957;5077;1
50830;24990;"2021-02-10 05";5516;5661;1
50811;5750;"2021-02-10 05";1695;1823;2
54755;34320;"2021-02-10 05";5191;5297;1
50841;13990;"2021-02-10 05";1700;1828;1
55357;519990;"2021-02-10 05";2222;2354;1
56150;34990;"2021-02-10 05";6628;7003;1
54597;22455;"2021-02-10 05";2599;2727;2
8543;55000;"2021-02-10 06";1449;1578;1
52824;224990;"2021-02-10 07";5476;5614;1
53348;1590000;"2021-02-10 07";2648;2776;1
53351;1799000;"2021-02-10 07";2654;2781;1
37418;171264;"2021-02-08 14";4393;4496;2
47104;1613111;"2021-02-10 09";4137;4240;2
52598;2520482;"2021-02-10 09";1923;6798;1
50256;1999900;"2021-02-10 09";4104;4207;1
55018;844790;"2021-02-10 09";4127;4230;2
50297;849990;"2021-02-10 09";1927;2056;1
56265;890389;"2021-02-09 18";3927;4022;1
42650;21900;"2021-02-09 19";6103;6374;1
178;4095;"2020-08-15 22";119;121;1
56182;139690;"2021-02-09 19";6487;5145;1
50577;102900;"2021-05-31 10";2331;2463;1
62239;6690;"2021-06-04 05";5483;5622;1
63628;370989;"2021-06-05 00";5664;5834;1
56153;21790;"2021-02-08 12";6629;7005;2
56154;22990;"2021-02-08 12";6629;7005;1
56155;40790;"2021-02-08 12";6630;7006;2
56156;42990;"2021-02-08 12";6630;7006;1
30995;69900;"2021-06-27 12";669;720;1
30472;60832;"2021-06-27 16";308;329;2
56157;449900;"2021-02-08 12";2843;2951;1
30991;4898;"2021-02-09 20";652;695;2
2589;15645;"2021-02-09 20";657;708;1
55556;262190;"2021-02-09 20";4860;4970;2
56151;94900;"2021-02-09 20";4245;6998;1
6293;6299990;"2021-06-27 18";1866;1995;1
54403;9990;"2021-06-27 18";4073;4175;1
6354;5949900;"2021-06-27 18";3321;3422;1
63564;99990;"2021-06-27 18";4857;4967;2
53169;449990;"2021-06-27 18";6480;6835;1
56166;299989;"2021-02-08 12";6631;7007;1
56167;399990;"2021-02-08 12";6632;7008;1
57774;279900;"2021-05-30 22";3593;3682;1
56171;419900;"2021-02-08 12";1601;1729;1
56045;12280;"2021-02-09 21";6570;6935;2
56052;16088;"2021-02-09 21";6577;6942;2
56174;466389;"2021-02-08 12";3926;4021;1
56175;499990;"2021-02-08 12";3926;4021;1
56176;890389;"2021-02-08 12";3927;4022;1
56177;929990;"2021-02-08 12";3927;4022;1
56178;1801989;"2021-02-08 12";5674;5844;1
56179;2019990;"2021-02-08 12";5674;5844;1
56180;1642989;"2021-02-08 12";3932;4027;1
56181;1839990;"2021-02-08 12";3932;4027;1
55916;929900;"2021-06-27 19";3449;3550;1
44459;499989;"2021-05-30 17";5133;5239;1
8690;899900;"2021-06-27 19";2812;2920;1
56083;107990;"2021-02-08 12";5076;5184;1
15803;613990;"2021-06-27 19";2822;2930;1
38312;1990;"2021-02-08 12";4314;6231;2
38331;8295;"2021-02-08 12";4321;6241;1
9774;1999900;"2021-06-27 19";4182;4285;1
56183;476894;"2021-02-08 12";2843;2951;1
56184;1113000;"2021-02-08 13";4086;4188;1
56185;1199989;"2021-02-08 13";4086;4188;1
45329;779900;"2021-02-10 06";3435;3536;1
49396;124900;"2021-02-10 06";3375;3476;1
55829;839000;"2021-02-10 06";6603;6971;1
56169;584000;"2021-02-10 06";6092;6359;1
56170;643104;"2021-02-10 06";6627;7000;2
53797;36990;"2021-02-10 07";6518;6876;1
50611;95990;"2021-02-10 07";2271;2403;2
13417;1005900;"2021-02-10 08";4920;5029;1
56158;799989;"2021-02-08 13";6284;6864;1
56159;699989;"2021-02-08 13";6284;6865;1
56160;22990;"2021-02-08 13";5410;5525;1
27936;2190;"2021-02-08 13";5425;5541;1
28051;5489;"2021-02-08 13";5571;5741;1
28057;3489;"2021-02-08 13";5577;5747;1
56161;199989;"2021-02-08 13";5578;5748;1
56162;29989;"2021-02-08 13";6512;6866;1
28068;18989;"2021-02-08 13";5588;5758;1
56163;39990;"2021-02-08 13";5602;5772;1
28085;24990;"2021-02-08 14";5605;5775;1
56164;149990;"2021-02-08 14";5606;5776;1
28090;119989;"2021-02-08 14";5610;5780;1
28091;119989;"2021-02-08 14";5611;5781;1
28092;59989;"2021-02-08 14";5612;5782;1
28118;26989;"2021-02-08 14";5638;5808;1
56165;32989;"2021-02-08 14";6513;6867;1
56172;477983;"2021-02-10 09";1923;6997;1
1768;24990;"2021-02-10 09";60;60;1
36489;393590;"2021-02-10 09";2458;2581;2
56173;163900;"2021-02-10 09";6626;6996;1
55208;1439990;"2021-02-10 10";3861;3956;1
179;80000;"2020-08-15 22";120;122;1
61331;727182;"2021-06-02 16";2836;2944;2
50636;146900;"2021-05-31 10";6296;6603;1
50581;47990;"2021-05-31 10";2278;2410;1
42659;24900;"2021-02-09 19";6106;6377;1
63629;399990;"2021-06-05 00";5664;5834;1
56193;419900;"2021-02-08 13";173;178;1
56194;399744;"2021-02-08 13";173;178;2
56188;799900;"2021-06-22 16";2201;2333;1
56206;929900;"2021-06-22 16";1980;2110;1
56187;929900;"2021-06-22 16";2214;2346;1
28093;79989;"2021-02-08 14";5613;5783;1
56195;299989;"2021-02-08 14";6631;7007;1
56196;399990;"2021-02-08 14";6632;7008;1
56186;559900;"2021-06-22 16";2182;2314;1
50455;209990;"2021-06-22 17";2302;2434;1
56198;466389;"2021-02-08 14";3926;4021;1
56199;499990;"2021-02-08 14";3926;4021;1
56200;890389;"2021-02-08 14";3927;4022;1
56201;929990;"2021-02-08 14";3927;4022;1
56202;1801989;"2021-02-08 14";5674;5844;1
56203;2019990;"2021-02-08 14";5674;5844;1
56204;1642989;"2021-02-08 14";3932;4027;1
56205;1839990;"2021-02-08 14";3932;4027;1
52341;79990;"2021-06-27 17";799;859;1
6291;18559900;"2021-06-27 18";1864;1993;1
26906;22990;"2021-06-27 18";2446;5617;1
11725;699900;"2021-06-27 18";3660;3748;1
66091;419900;"2021-06-27 08";1894;2023;1
44545;1299990;"2021-06-27 19";2013;2144;1
44546;1299990;"2021-06-27 19";2014;2145;1
7523;1270000;"2021-06-27 19";2019;2150;1
2249;159990;"2021-06-27 19";1341;1432;1
1851;32000;"2021-06-27 19";1326;1414;1
9777;2799990;"2021-06-27 19";4185;4288;1
52218;1399900;"2021-05-30 22";3542;3632;1
56152;79900;"2021-02-09 20";6473;6999;1
54338;37984;"2021-02-09 20";4241;4344;2
56268;2019990;"2021-02-09 18";5674;5844;1
55597;132990;"2021-06-16 04";6598;6963;2
56266;929990;"2021-02-09 18";3927;4022;1
56267;1801989;"2021-02-09 18";5674;5844;1
56269;1642989;"2021-02-09 18";3932;4027;1
56270;1839990;"2021-02-09 18";3932;4027;1
56197;14990;"2021-02-09 21";4772;4885;2
56271;799990;"2021-02-09 18";3801;3897;1
56041;459990;"2021-02-09 21";6215;6516;2
48461;28465;"2021-02-09 19";458;6512;2
56189;1099990;"2021-02-09 21";4864;6753;2
56190;1133990;"2021-02-09 21";4864;6753;1
9098;19990;"2021-02-10 08";3923;4018;1
54030;327768;"2021-02-09 21";6520;6879;2
37252;533277;"2021-02-09 21";5828;6055;2
55975;16900;"2021-02-09 21";6578;6943;1
56191;90066;"2021-02-10 05";1923;7004;1
56114;45109;"2021-02-10 05";1923;7001;2
54805;16312;"2021-02-10 05";2047;2178;2
54417;164980;"2021-02-10 05";1923;6467;1
54438;136980;"2021-02-10 05";1923;6475;1
50666;23900;"2021-02-10 05";2490;2613;1
54816;62910;"2021-02-10 05";2063;2194;1
50739;326400;"2021-02-10 05";6094;6364;2
55919;106072;"2021-02-10 05";6399;6731;2
55522;511670;"2021-02-10 05";6580;6945;2
52332;39990;"2021-02-10 06";6088;6353;1
52025;319990;"2021-02-10 06";6420;6759;1
50483;355190;"2021-02-10 06";1620;1748;2
53466;1699990;"2021-02-10 06";5674;5844;2
50582;124900;"2021-02-10 07";2498;2621;1
50576;189900;"2021-02-10 07";2325;2457;1
50599;94900;"2021-02-10 07";2269;2401;1
50318;1299990;"2021-02-10 09";1977;2107;1
36603;719990;"2021-02-10 10";5964;6214;2
62241;7900;"2021-06-04 05";3230;3333;1
180;374304;"2020-08-15 23";121;123;2
61332;770813;"2021-06-02 16";2836;2944;1
50638;99900;"2021-05-31 10";6298;6605;1
50578;147900;"2021-05-31 10";2274;2406;1
2250;297500;"2021-06-27 19";1342;1433;1
56210;799900;"2021-06-22 16";1943;2072;1
63630;1144789;"2021-06-05 00";3930;4025;1
50614;54990;"2021-06-22 17";2287;2419;1
56282;1113000;"2021-02-09 19";4086;4188;1
56283;1199989;"2021-02-09 19";4086;4188;1
56285;466389;"2021-02-09 19";3926;4021;1
56286;499990;"2021-02-09 19";3926;4021;1
56287;890389;"2021-02-09 19";3927;4022;1
56288;929990;"2021-02-09 19";3927;4022;1
56289;1801989;"2021-02-09 19";5674;5844;1
56290;2019990;"2021-02-09 19";5674;5844;1
56291;1642989;"2021-02-09 19";3932;4027;1
56292;1839990;"2021-02-09 19";3932;4027;1
11605;1699300;"2021-06-27 17";4620;4741;1
10802;115000;"2021-06-27 17";1239;1324;1
56281;69900;"2021-06-23 08";6634;7010;1
10800;62000;"2021-06-27 17";1237;1316;1
51233;319900;"2021-02-09 20";4636;4757;1
56275;399990;"2021-02-09 20";6075;6898;1
9753;793900;"2021-05-30 22";4161;4264;1
10801;82000;"2021-06-27 17";1238;1317;1
10748;45000;"2021-06-27 17";105;107;1
1786;20000;"2021-06-27 18";1309;1397;1
56280;1799990;"2021-05-30 09";4888;4998;2
67130;16990;"2021-06-22 22";7394;8074;1
55613;34990;"2021-06-27 18";1384;1512;1
52228;1349900;"2021-05-30 22";3588;3677;1
12276;488500;"2021-06-27 18";1651;1779;1
24654;1299991;"2021-06-27 19";5097;5203;1
4147;719990;"2021-06-27 19";687;738;1
56279;1399990;"2021-02-09 21";6602;6970;2
56272;199990;"2021-02-09 21";4830;4942;2
56277;39990;"2021-02-09 21";6041;6302;2
56278;39990;"2021-02-09 21";6042;6303;2
56284;442399;"2021-02-10 05";2151;2283;2
56273;1939990;"2021-02-10 05";2234;2366;1
56274;949990;"2021-02-10 05";2252;2384;1
13416;664900;"2021-02-10 08";4919;5028;1
55016;691190;"2021-02-10 09";4230;4333;2
36459;259190;"2021-02-10 09";1918;2047;2
46713;728382;"2021-02-10 09";1972;2102;1
54935;2159990;"2021-02-10 09";3943;4038;2
43860;1459190;"2021-02-10 09";5545;5699;2
56276;11990;"2021-02-10 10";1483;1613;1
56363;899990;"2021-05-29 20";6649;7023;2
56364;953989;"2021-05-29 20";6649;7023;1
56365;1999990;"2021-05-29 20";6650;7024;2
56366;2119989;"2021-05-29 20";6650;7024;1
56367;2490000;"2021-05-29 20";6650;7024;1
56368;649900;"2021-05-29 20";4178;4281;1
56369;799900;"2021-05-29 20";4169;4272;1
56370;799900;"2021-05-29 20";4171;4274;1
56371;899900;"2021-05-29 20";4189;4292;1
56372;899900;"2021-05-29 20";6528;6891;1
56373;1349900;"2021-05-29 20";4177;4280;1
56374;1349900;"2021-05-29 20";4175;4278;1
56375;1569990;"2021-05-29 20";4162;4265;1
56376;1599900;"2021-05-29 20";4192;4295;1
56377;1599900;"2021-05-29 20";4174;4277;1
56378;1749000;"2021-05-29 20";4173;4276;1
56379;2099900;"2021-05-29 20";6651;7025;1
56380;2099900;"2021-05-29 20";6652;7026;1
56381;722990;"2021-05-29 20";3400;3501;1
56383;21900;"2021-05-29 20";1375;1503;1
56384;31900;"2021-05-29 20";6138;6414;1
56386;154900;"2021-05-29 20";6654;7028;1
56387;188900;"2021-05-29 20";5526;5680;1
56388;234900;"2021-05-29 20";6655;7029;1
56389;378900;"2021-05-29 20";6181;6457;1
56385;74900;"2021-05-29 20";6653;7027;1
56390;749000;"2021-05-29 20";3465;3566;1
56391;939000;"2021-05-29 20";3467;3568;1
56392;24900;"2021-05-29 20";3262;1040;1
56393;46900;"2021-05-29 20";6656;7030;1
56394;53700;"2021-05-29 20";6657;7031;1
56395;54990;"2021-05-29 20";6658;7032;1
56396;56900;"2021-05-29 20";3266;3367;1
181;393019;"2020-08-15 23";121;123;1
56397;153900;"2021-05-29 20";3269;3370;1
56398;159900;"2021-05-29 20";6659;7033;1
56399;187120;"2021-05-29 20";3270;3371;1
56400;1179990;"2021-05-29 20";1181;1249;1
56401;2731900;"2021-05-29 20";1170;1239;1
56402;1259990;"2021-05-29 20";6660;7034;1
56403;369990;"2021-05-29 20";6661;7035;1
56404;429990;"2021-05-29 20";6067;6329;1
56405;1799990;"2021-05-29 20";6583;6948;1
56406;459990;"2021-05-29 20";5556;5716;1
61333;799900;"2021-06-02 16";2836;2944;1
56407;400000;"2021-05-29 20";6663;7037;2
56408;424000;"2021-05-29 20";6663;7037;1
56409;559900;"2021-05-29 20";2701;2820;1
56410;929990;"2021-05-29 20";2703;2822;2
56411;985789;"2021-05-29 20";2703;2822;1
56412;1090000;"2021-05-29 20";2703;2822;1
56413;810000;"2021-05-29 20";2707;2826;1
56414;849900;"2021-05-29 20";2712;2831;1
2577;283990;"2021-06-27 19";1031;1097;1
63631;1289990;"2021-06-05 00";3930;4025;1
56415;490000;"2021-05-29 20";2737;5675;1
56416;129990;"2021-05-29 20";2742;5677;2
56417;137789;"2021-05-29 20";2742;5677;1
56418;169000;"2021-05-29 20";2744;2858;1
56419;252990;"2021-05-29 20";2746;5678;1
56420;799900;"2021-05-29 20";2753;2866;1
56421;749900;"2021-05-29 20";2754;7038;2
56422;794894;"2021-05-29 20";2754;7038;1
56423;889990;"2021-05-29 20";2754;7038;1
56425;1089990;"2021-05-29 20";3857;3952;1
56426;1349990;"2021-05-29 20";3858;3953;1
56427;2159990;"2021-05-29 20";3862;3957;1
56428;3089990;"2021-05-29 20";3864;3959;1
56429;3539990;"2021-05-29 20";3865;3960;1
56430;1639990;"2021-05-29 20";1645;5899;1
56431;1399990;"2021-05-29 20";5729;5898;1
56432;5369990;"2021-05-29 20";6611;7039;1
56433;8899990;"2021-05-29 20";6664;7040;1
56434;8899990;"2021-05-29 20";6665;7041;1
56435;7699990;"2021-05-29 20";6666;7042;1
56436;7699990;"2021-05-29 20";6667;7043;1
56437;8899990;"2021-05-29 20";6668;7044;1
56438;7699990;"2021-05-29 20";6669;7045;1
56439;7699990;"2021-05-29 20";6670;7046;1
56440;7999990;"2021-05-29 20";6671;7047;1
56441;6199990;"2021-05-29 20";6672;7048;1
56442;30900;"2021-05-29 20";1143;1211;1
56443;38900;"2021-05-29 20";1140;1208;1
56444;44900;"2021-05-29 20";1139;1207;1
56445;59900;"2021-05-29 20";6673;7049;1
56446;78900;"2021-05-29 20";1147;1215;1
56447;84900;"2021-05-29 20";5741;5911;1
56448;134900;"2021-05-29 20";5925;6175;1
56449;153900;"2021-05-29 20";1145;1213;1
56450;169900;"2021-05-29 20";5926;6176;1
56451;172990;"2021-05-29 20";6674;7050;1
56452;269900;"2021-05-29 20";6675;7051;1
56453;279900;"2021-05-29 20";6676;7052;1
56454;1659900;"2021-05-29 20";6677;7053;1
56455;21900;"2021-05-29 20";819;882;1
15774;1049990;"2021-06-27 18";2713;2832;1
8209;799900;"2021-06-27 18";2717;2836;1
47029;130000;"2021-06-27 18";6246;6551;1
12277;549900;"2021-06-27 18";1652;1780;1
24656;1199989;"2021-06-27 19";5101;5207;1
4140;749990;"2021-06-27 19";680;731;1
58380;1293200;"2021-05-30 08";6562;6926;1
52258;149900;"2021-05-30 22";816;879;1
42584;56900;"2021-05-30 23";5548;5705;1
56456;419900;"2021-05-29 20";2411;2541;1
56457;749900;"2021-05-29 20";2412;2542;1
56458;349990;"2021-05-29 20";2413;2543;1
56459;559900;"2021-05-29 20";2414;2544;1
56460;409900;"2021-05-29 20";2415;2545;1
56461;1049900;"2021-05-29 20";2423;5592;1
56462;589990;"2021-05-29 20";2426;2552;1
56463;399990;"2021-05-29 20";1645;7054;1
56464;424900;"2021-05-29 20";6678;7055;1
56465;899900;"2021-05-29 20";6679;7056;1
56466;729990;"2021-05-29 20";6680;7057;1
56467;1590000;"2021-05-29 20";1816;1944;1
56468;1265000;"2021-05-29 20";1822;6428;1
182;480793;"2020-08-15 23";122;124;2
56346;270000;"2021-05-29 20";6639;7013;1
56349;315000;"2021-05-29 20";6641;7015;1
56351;395000;"2021-05-29 20";6643;7017;1
56469;199900;"2021-05-29 20";3256;3358;1
56470;13900;"2021-05-29 20";6681;7058;1
56471;33750;"2021-05-29 20";6682;7059;1
56472;47900;"2021-05-29 20";6683;7060;1
56473;47900;"2021-05-29 20";6684;7061;1
56474;53500;"2021-05-29 20";5935;6184;1
56475;54900;"2021-05-29 20";5936;6185;1
56476;99900;"2021-05-29 20";6685;7062;1
56477;112900;"2021-05-29 20";6686;7063;1
56478;112900;"2021-05-29 20";5940;6189;1
56479;114900;"2021-05-29 20";5937;6186;1
56480;125910;"2021-05-29 20";3609;3699;1
56481;139900;"2021-05-29 20";6687;7064;1
56482;146900;"2021-05-29 20";6626;6996;1
56483;159900;"2021-05-29 20";3612;3702;1
56484;163900;"2021-05-29 20";6688;7065;1
56485;189900;"2021-05-29 20";6689;7066;1
56486;192600;"2021-05-29 20";3617;3707;1
56487;235900;"2021-05-29 20";3618;3708;1
56488;279000;"2021-05-29 20";5941;6190;1
56489;289000;"2021-05-29 20";6690;7067;1
61334;1227182;"2021-06-02 16";2840;7490;2
56491;2849990;"2021-05-29 20";1568;1696;1
56492;999990;"2021-05-29 20";1569;1697;1
56493;429990;"2021-05-29 20";1571;1699;1
56494;113900;"2021-05-29 20";6691;7068;1
56495;113900;"2021-05-29 20";6692;7069;1
56496;139000;"2021-05-29 20";6693;7070;1
56497;173000;"2021-05-29 20";6694;7071;1
56498;199900;"2021-05-29 20";6695;7072;1
55231;719990;"2021-05-31 10";1570;1698;1
56499;299900;"2021-05-29 20";6696;7073;1
12271;1145900;"2021-06-27 18";1646;1774;1
56500;565000;"2021-05-29 20";6697;7074;1
56501;149990;"2021-05-29 20";6698;7075;1
56502;32990;"2021-05-29 20";6699;7076;1
56503;29990;"2021-05-29 20";6391;6720;1
56504;99990;"2021-05-29 20";4676;4794;1
63632;1695989;"2021-06-05 00";5674;5844;1
56505;266990;"2021-05-29 20";6701;7078;1
56506;169990;"2021-05-29 20";6360;6685;1
56507;4799990;"2021-05-29 20";6702;7079;1
56508;13999990;"2021-05-29 20";6703;7080;1
56509;19990;"2021-05-29 20";6704;7081;1
56424;689990;"2021-05-29 20";4679;4797;1
56510;229900;"2021-05-29 20";695;746;1
56511;423900;"2021-05-29 20";689;740;1
7445;17990;"2021-06-27 19";3148;3254;1
56517;12000;"2021-05-29 20";6705;7084;1
56518;36000;"2021-05-29 20";6706;7085;1
56519;55000;"2021-05-29 20";6707;7086;1
56520;95000;"2021-05-29 20";6708;7087;1
56521;369900;"2021-05-29 20";3712;3800;1
56522;468900;"2021-05-29 20";5245;5651;1
56523;2926900;"2021-05-29 20";3715;3803;1
56524;3414900;"2021-05-29 20";3714;3802;1
56513;1949900;"2021-05-29 20";3816;3912;1
56514;1599900;"2021-05-29 20";3817;3913;1
56515;999990;"2021-05-29 20";1645;7082;1
56516;790900;"2021-05-29 20";1645;7083;1
